Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.608,0.2508,0.063,0.0195",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.598,0.295,0.076,0.03",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.632,0.3258,0.102,0.0458",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.585,0.6419,0.052,0.0263",urn:cite:hmt:msA.282r
