Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:21.280v1,"urn:cite:hmt:vaimg.VA280VN-0782@0.421,0.2057,0.082,0.0743",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAim.hmt:21.280v2,"urn:cite:hmt:vaimg.VA280VN-0782@0.435,0.3078,0.053,0.0458",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAim.hmt:21.280v3,"urn:cite:hmt:vaimg.VA280VN-0782@0.424,0.3904,0.075,0.0428",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAim.hmt:21.280v4,"urn:cite:hmt:vaimg.VA280VN-0782@0.425,0.4279,0.073,0.036",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAim.hmt:21.280v5,"urn:cite:hmt:vaimg.VA280VN-0782@0.434,0.4595,0.064,0.0255",urn:cite:hmt:msA.280v

urn:cts:greekLit:tlg5026.msAim.hmt:21.281r1,"urn:cite:hmt:vaimg.VA281RN-0451@0.569,0.5488,0.133,0.0368",urn:cite:hmt:msA.281r

urn:cts:greekLit:tlg5026.msAim.hmt:21.281v1,"urn:cite:hmt:vaimg.VA281VN-0783@0.456,0.2778,0.052,0.0278",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAim.hmt:21.281v2,"urn:cite:hmt:vaimg.VA281VN-0783@0.455,0.3183,0.059,0.0638",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAim.hmt:21.281v3,"urn:cite:hmt:vaimg.VA281VN-0783@0.443,0.4137,0.07,0.03",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAim.hmt:21.281v4,"urn:cite:hmt:vaimg.VA281VN-0783@0.434,0.5098,0.078,0.0465",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msAim.hmt:21.281v5,"urn:cite:hmt:vaimg.VA281VN-0783@0.424,0.5736,0.094,0.0511",urn:cite:hmt:msA.281v

urn:cts:greekLit:tlg5026.msAim.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.608,0.2508,0.063,0.0195",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r2,"urn:cite:hmt:vaimg.VA282RN-0452@0.598,0.295,0.076,0.03",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msAim.hmt:21.282r3,"urn:cite:hmt:vaimg.VA282RN-0452@0.632,0.3258,0.102,0.0458",urn:cite:hmt:msA.282r
