Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:21.280v4,"urn:cite:hmt:vaimg.VA280VN-0782@0.532,0.4459,0.028,0.0105",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAil.hmt:21.280v5,"urn:cite:hmt:vaimg.VA280VN-0782@0.625,0.4407,0.07,0.0203",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msAil.hmt:21.280v6,"urn:cite:hmt:vaimg.VA280VN-0782@0.636,0.5938,0.054,0.0188",urn:cite:hmt:msA.280v

urn:cts:greekLit:tlg5026.msAil.hmt:21.281r1,"urn:cite:hmt:vaimg.VA281RN-0451@0.36,0.2643,0.098,0.0128",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r2,"urn:cite:hmt:vaimg.VA281RN-0451@0.268,0.3198,0.091,0.0135",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r3,"urn:cite:hmt:vaimg.VA281RN-0451@0.296,0.3559,0.074,0.0158",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r4,"urn:cite:hmt:vaimg.VA281RN-0451@0.369,0.5068,0.066,0.015",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r5,"urn:cite:hmt:vaimg.VA281RN-0451@0.276,0.545,0.049,0.0173",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r6,"urn:cite:hmt:vaimg.VA281RN-0451@0.474,0.5465,0.066,0.0165",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msAil.hmt:21.281r7,"urn:cite:hmt:vaimg.VA281RN-0451@0.351,0.6389,0.129,0.018",urn:cite:hmt:msA.281r



