Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.191,0.1126,0.7,0.0293",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r2,"urn:cite:hmt:vaimg.VA282RN-0452@0.189,0.1231,0.635,0.039",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r3,"urn:cite:hmt:vaimg.VA282RN-0452@0.333,0.3611,0.219,0.1096",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r4,"urn:cite:hmt:vaimg.VA282RN-0452@0.619,0.542,0.212,0.1059",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r5,"urn:cite:hmt:vaimg.VA282RN-0452@0.629,0.6396,0.202,0.0503",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r6,"urn:cite:hmt:vaimg.VA282RN-0452@0.607,0.6854,0.221,0.0578",urn:cite:hmt:msA.282r
