Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:21.280r1,"urn:cite:hmt:vaimg.VA280RN-0450@0.618,0.2357,0.194,0.0668",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msA.hmt:21.280r2,"urn:cite:hmt:vaimg.VA280RN-0450@0.622,0.2928,0.19,0.0608",urn:cite:hmt:msA.280r
urn:cts:greekLit:tlg5026.msA.hmt:21.280r3,"urn:cite:hmt:vaimg.VA280RN-0450@0.613,0.6321,0.202,0.045",urn:cite:hmt:msA.280r

urn:cts:greekLit:tlg5026.msA.hmt:21.280v1,"urn:cite:hmt:vaimg.VA280VN-0782@0.228,0.0983,0.653,0.0345",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v2,"urn:cite:hmt:vaimg.VA280VN-0782@0.244,0.1194,0.688,0.0608",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v3,"urn:cite:hmt:vaimg.VA280VN-0782@0.241,0.1524,0.688,0.0458",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v4,"urn:cite:hmt:vaimg.VA280VN-0782@0.218,0.4535,0.237,0.0526",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v5,"urn:cite:hmt:vaimg.VA280VN-0782@0.216,0.4925,0.236,0.0623",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v6,"urn:cite:hmt:vaimg.VA280VN-0782@0.224,0.5458,0.237,0.0728",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v7,"urn:cite:hmt:vaimg.VA280VN-0782@0.207,0.6029,0.245,0.0586",urn:cite:hmt:msA.280v
urn:cts:greekLit:tlg5026.msA.hmt:21.280v8,"urn:cite:hmt:vaimg.VA280VN-0782@0.227,0.6599,0.322,0.0736",urn:cite:hmt:msA.280v

urn:cts:greekLit:tlg5026.msA.hmt:21.281r1,"urn:cite:hmt:vaimg.VA281RN-0451@0.603,0.2245,0.215,0.0405",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msA.hmt:21.281r2,"urn:cite:hmt:vaimg.VA281RN-0451@0.591,0.262,0.221,0.0375",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msA.hmt:21.281r3,"urn:cite:hmt:vaimg.VA281RN-0451@0.593,0.298,0.219,0.1074",urn:cite:hmt:msA.281r
urn:cts:greekLit:tlg5026.msA.hmt:21.281r4,"urn:cite:hmt:vaimg.VA281RN-0451@0.16,0.705,0.646,0.0586",urn:cite:hmt:msA.281r

urn:cts:greekLit:tlg5026.msA.hmt:21.281v1,"urn:cite:hmt:vaimg.VA281VN-0783@0.252,0.2688,0.22,0.0646",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v2,"urn:cite:hmt:vaimg.VA281VN-0783@0.247,0.3296,0.213,0.0368",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v3,"urn:cite:hmt:vaimg.VA281VN-0783@0.236,0.3619,0.255,0.0511",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v4,"urn:cite:hmt:vaimg.VA281VN-0783@0.245,0.4047,0.224,0.0533",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v5,"urn:cite:hmt:vaimg.VA281VN-0783@0.249,0.4474,0.217,0.0968",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v6,"urn:cite:hmt:vaimg.VA281VN-0783@0.24,0.6719,0.247,0.0503",urn:cite:hmt:msA.281v
urn:cts:greekLit:tlg5026.msA.hmt:21.281v7,"urn:cite:hmt:vaimg.VA281VN-0783@0.247,0.7177,0.229,0.0691",urn:cite:hmt:msA.281v

urn:cts:greekLit:tlg5026.msA.hmt:21.282r1,"urn:cite:hmt:vaimg.VA282RN-0452@0.191,0.1126,0.7,0.0293",urn:cite:hmt:msA.282r
urn:cts:greekLit:tlg5026.msA.hmt:21.282r2,"urn:cite:hmt:vaimg.VA282RN-0452@0.189,0.1231,0.635,0.039",urn:cite:hmt:msA.282r
