Observation,TextUrn,Image,Comments
urn:cite:op:281rS.12,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.7086,0.2314,0.0044,0.0081",
urn:cite:op:281rS.13,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@λ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.7159,0.2304,0.007,0.0084",
urn:cite:op:281rS.14,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@η[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.7227,0.2323,0.0082,0.0064",
urn:cite:op:281rS.15,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.7316,0.2317,0.0075,0.0071",
urn:cite:op:281rS.16,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ο[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.7386,0.2336,0.0039,0.0038",
urn:cite:op:281rS.17,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ν[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.7431,0.2332,0.0067,0.0061",
urn:cite:op:281rS.18,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@δ,"urn:cite:hmt:vaimg.VA281RN-0451@0.7505,0.226,0.0097,0.0127",
urn:cite:op:281rS.19,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[5],"urn:cite:hmt:vaimg.VA281RN-0451@0.7593,0.2333,0.007,0.0062",
urn:cite:op:281rS.20,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@α,"urn:cite:hmt:vaimg.VA281RN-0451@0.7666,0.2328,0.0087,0.0049",
urn:cite:op:281rS.21,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@τ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.605,0.2451,0.0141,0.0048",
urn:cite:op:281rS.22,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ο[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.6185,0.2454,0.006,0.0049",
urn:cite:op:281rS.23,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@υ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.6231,0.2455,0.0069,0.0036",
urn:cite:op:281rS.24,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@λ[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.6299,0.2449,0.0107,0.0054",
urn:cite:op:281rS.25,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@α[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.6431,0.2442,0.0077,0.0047",
urn:cite:op:281rS.26,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ν[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.6492,0.2452,0.009,0.0056",
urn:cite:op:281rS.27,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@τ[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.6563,0.2447,0.0068,0.0051",
urn:cite:op:281rS.28,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[6],"urn:cite:hmt:vaimg.VA281RN-0451@0.6625,0.244,0.0047,0.0062",
urn:cite:op:281rS.29,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@τ[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.6679,0.2446,0.009,0.0052",
urn:cite:op:281rS.30,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ο[5],"urn:cite:hmt:vaimg.VA281RN-0451@0.6751,0.2449,0.0058,0.0042",
urn:cite:op:281rS.31,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@υ[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.681,0.2449,0.0053,0.0034",
urn:cite:op:281rS.32,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[7],"urn:cite:hmt:vaimg.VA281RN-0451@0.6872,0.2444,0.0065,0.0076",
urn:cite:op:281rS.33,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@λ[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.6946,0.2435,0.0075,0.0061",
urn:cite:op:281rS.34,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ι[8],"urn:cite:hmt:vaimg.VA281RN-0451@0.7024,0.2446,0.0054,0.0052",
urn:cite:op:281rS.35,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@α[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.7081,0.2445,0.0079,0.0044",
urn:cite:op:281rS.36,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@κ,"urn:cite:hmt:vaimg.VA281RN-0451@0.7168,0.2433,0.0092,0.0075",
urn:cite:op:281rS.37,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ο[6],"urn:cite:hmt:vaimg.VA281RN-0451@0.7254,0.2447,0.0045,0.0042",
urn:cite:op:281rS.38,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ν[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.7296,0.2442,0.0068,0.0061",
urn:cite:op:281rS.39,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@ο[7],"urn:cite:hmt:vaimg.VA281RN-0451@0.7432,0.2448,0.0065,0.0046",
urn:cite:op:281rS.39,urn:cts:greekLit:tlg5026.msA:hmt:21.281r1@δ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.7509,0.2399,0.0101,0.0104",
