Observation,TextUrn,Image,Comments
urn:cite:op:281r.13,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ς,"urn:cite:hmt:vaimg.VA281RN-0451@0.3432,0.2161,0.0138,0.0084",
urn:cite:op:281r.14,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@κ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.3609,0.2113,0.0175,0.0165",
urn:cite:op:281r.15,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@α[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.3776,0.2177,0.0124,0.0081",
urn:cite:op:281r.16,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ι[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.3776,0.2177,0.0124,0.0081",
urn:cite:op:281r.17,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@α[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.399,0.2189,0.0106,0.0076",
urn:cite:op:281r.18,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@μ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.408,0.219,0.0124,0.0121",
urn:cite:op:281r.19,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@α[5],"urn:cite:hmt:vaimg.VA281RN-0451@0.4224,0.2185,0.0124,0.0078",
urn:cite:op:281r.20,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@λ,"urn:cite:hmt:vaimg.VA281RN-0451@0.4279,0.2171,0.0168,0.016",
urn:cite:op:281r.21,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@κ[3],"urn:cite:hmt:vaimg.VA281RN-0451@0.4422,0.2156,0.0154,0.016",
urn:cite:op:281r.22,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ι[4],"urn:cite:hmt:vaimg.VA281RN-0451@0.4567,0.2154,0.0074,0.016",
urn:cite:op:281r.23,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@δ,"urn:cite:hmt:vaimg.VA281RN-0451@0.4624,0.2115,0.0136,0.0179",
urn:cite:op:281r.24,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@α[6],"urn:cite:hmt:vaimg.VA281RN-0451@0.4748,0.2159,0.0168,0.011",
urn:cite:op:281r.25,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@δ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.4927,0.2113,0.0106,0.0164",
urn:cite:op:281r.26,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ει[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.5026,0.2103,0.0163,0.0222", ει ligature
urn:cite:op:281r.27,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ρ[2],"urn:cite:hmt:vaimg.VA281RN-0451@0.5139,0.2187,0.0101,0.014",
urn:cite:op:281r.28,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@ο,"urn:cite:hmt:vaimg.VA281RN-0451@0.5242,0.2152,0.0101,0.014",
urn:cite:op:281r.29,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@τ,"urn:cite:hmt:vaimg.VA281RN-0451@0.535,0.2144,0.0115,0.014",
urn:cite:op:281r.30,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.31,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.32,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.33,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.34,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.35,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
urn:cite:op:281r.36,urn:cts:greekLit:tlg0012.tlg001.msA:21.555@,"",
