Observation,TextUrn,Image,Comments
urn:cite:op:278vS.01,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ,"urn:cite:hmt:vaimg.VA278VN-0780@0.2668,0.1176,0.0095,0.003",
urn:cite:op:278vS.02,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ο,"urn:cite:hmt:vaimg.VA278VN-0780@0.2756,0.1173,0.0032,0.0031",
urn:cite:op:278vS.03,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ι,"urn:cite:hmt:vaimg.VA278VN-0780@0.2802,0.1175,0.0021,0.0031",
urn:cite:op:278vS.04,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ο[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.2843,0.1176,0.0034,0.0028",
urn:cite:op:278vS.05,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@υ,"urn:cite:hmt:vaimg.VA278VN-0780@0.2893,0.1179,0.0036,0.0026",
urn:cite:op:278vS.06,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.2956,0.1179,0.0075,0.0042",
urn:cite:op:278vS.07,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ο[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.3024,0.1178,0.0033,0.0034",
urn:cite:op:278vS.08,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ι[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.3066,0.1176,0.0025,0.0032",
urn:cite:op:278vS.09,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ν,"urn:cite:hmt:vaimg.VA278VN-0780@0.3066,0.1176,0.0025,0.0032",
urn:cite:op:278vS.10,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@υ[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.3183,0.1183,0.0051,0.0035",
urn:cite:op:278vS.11,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ν[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.3251,0.1186,0.0061,0.0033",
urn:cite:op:278vS.12,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@π,"urn:cite:hmt:vaimg.VA278VN-0780@0.3332,0.1188,0.0048,0.0036",
urn:cite:op:278vS.13,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α,"urn:cite:hmt:vaimg.VA278VN-0780@0.3395,0.1176,0.0073,0.0051",
urn:cite:op:278vS.14,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ν[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.3463,0.1192,0.0048,0.003",
urn:cite:op:278vS.15,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.3535,0.1141,0.0108,0.0103",
urn:cite:op:278vS.16,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ε,"urn:cite:hmt:vaimg.VA278VN-0780@0.3602,0.1194,0.0037,0.0043",
urn:cite:op:278vS.17,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@σ,"urn:cite:hmt:vaimg.VA278VN-0780@0.3657,0.1194,0.0031,0.004",
urn:cite:op:278vS.18,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ει,"urn:cite:hmt:vaimg.VA278VN-0780@0.3774,0.1173,0.0098,0.0101", ει ligature
urn:cite:op:278vS.19,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ρ,"urn:cite:hmt:vaimg.VA278VN-0780@0.3866,0.1194,0.0063,0.0064",
urn:cite:op:278vS.20,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@η,"urn:cite:hmt:vaimg.VA278VN-0780@0.3932,0.12,0.0057,0.0048",
urn:cite:op:278vS.21,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[4],"urn:cite:hmt:vaimg.VA278VN-0780@0.3988,0.1205,0.0064,0.0039",
urn:cite:op:278vS.22,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.405,0.121,0.0048,0.0027",
urn:cite:op:278vS.23,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ι[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.4091,0.1214,0.0028,0.0041",
urn:cite:op:278vS.24,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ο[4],"urn:cite:hmt:vaimg.VA278VN-0780@0.4139,0.1205,0.0038,0.0033",
urn:cite:op:278vS.25,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[5],"urn:cite:hmt:vaimg.VA278VN-0780@0.4195,0.12,0.0069,0.0038",
urn:cite:op:278vS.26,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ι[4],"urn:cite:hmt:vaimg.VA278VN-0780@0.4254,0.1191,0.0034,0.0046",
urn:cite:op:278vS.27,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[6],"urn:cite:hmt:vaimg.VA278VN-0780@0.4296,0.1198,0.0071,0.0034",
urn:cite:op:278vS.28,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ο[5],"urn:cite:hmt:vaimg.VA278VN-0780@0.4359,0.1199,0.0038,0.0029",
urn:cite:op:278vS.29,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ν[4],"urn:cite:hmt:vaimg.VA278VN-0780@0.4413,0.1191,0.0061,0.0047",
urn:cite:op:278vS.30,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@υ[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.4482,0.1188,0.0048,0.0033",
urn:cite:op:278vS.31,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ν[5],"urn:cite:hmt:vaimg.VA278VN-0780@0.4526,0.119,0.0038,0.0024",
urn:cite:op:278vS.32,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α[3],"urn:cite:hmt:vaimg.VA278VN-0780@0.4575,0.1182,0.0057,0.0038",
urn:cite:op:278vS.33,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ει[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.4625,0.1155,0.0053,0.0087", ει ligature
urn:cite:op:278vS.34,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@π[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.4733,0.1184,0.0112,0.0034",
urn:cite:op:278vS.35,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α[4],"urn:cite:hmt:vaimg.VA278VN-0780@0.4842,0.1184,0.0058,0.0028",
urn:cite:op:278vS.36,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ρ[2],"urn:cite:hmt:vaimg.VA278VN-0780@0.4887,0.1176,0.0075,0.0056",
urn:cite:op:278vS.37,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α[5],"urn:cite:hmt:vaimg.VA278VN-0780@0.4959,0.1173,0.0076,0.0036",
urn:cite:op:278vS.38,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@τ[7],"urn:cite:hmt:vaimg.VA278VN-0780@0.5028,0.1175,0.0065,0.0047",
urn:cite:op:278vS.39,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@α[6],"urn:cite:hmt:vaimg.VA278VN-0780@0.5087,0.1174,0.0072,0.0025",
urn:cite:op:278vS.40,urn:cts:greekLit:tlg5026.msA:hmt:21.278v1@ι[5],"urn:cite:hmt:vaimg.VA278VN-0780@0.5168,0.1173,0.003,0.0031",
