Observation,TextUrn,Image,Comments
urn:cite:op:282r.01,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ω,"urn:cite:hmt:vaimg.VA282RN-0452@0.2071,0.2154,0.0196,0.0098",
urn:cite:op:282r.02,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@σ,"urn:cite:hmt:vaimg.VA282RN-0452@0.2289,0.2146,0.0142,0.0087",
urn:cite:op:282r.03,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@α,"urn:cite:hmt:vaimg.VA282RN-0452@0.243,0.2124,0.0131,0.0101",
urn:cite:op:282r.04,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι,"urn:cite:hmt:vaimg.VA282RN-0452@0.2546,0.2119,0.008,0.0117",
urn:cite:op:282r.05,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ε,"urn:cite:hmt:vaimg.VA282RN-0452@0.2637,0.213,0.0083,0.0092",
urn:cite:op:282r.06,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.272,0.2124,0.0073,0.0098",
urn:cite:op:282r.07,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ε[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.2855,0.2116,0.0087,0.0117",
urn:cite:op:282r.08,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@λ,"urn:cite:hmt:vaimg.VA282RN-0452@0.2953,0.2108,0.0145,0.0131",
urn:cite:op:282r.09,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@π,"urn:cite:hmt:vaimg.VA282RN-0452@0.3098,0.214,0.0163,0.0098",
urn:cite:op:282r.10,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ο,"urn:cite:hmt:vaimg.VA282RN-0452@0.3247,0.214,0.0069,0.0082",
urn:cite:op:282r.11,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[3],"urn:cite:hmt:vaimg.VA282RN-0452@0.3315,0.214,0.0073,0.0098",
urn:cite:op:282r.12,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@τ,"urn:cite:hmt:vaimg.VA282RN-0452@0.3417,0.2157,0.0116,0.0076",
urn:cite:op:282r.13,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ο[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.3508,0.2157,0.0091,0.0071",
urn:cite:op:282r.14,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@κ,"urn:cite:hmt:vaimg.VA282RN-0452@0.3642,0.2116,0.0131,0.0141",
urn:cite:op:282r.15,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@ι[4],"urn:cite:hmt:vaimg.VA282RN-0452@0.378,0.2138,0.0073,0.0106",
urn:cite:op:282r.16,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@χ,"urn:cite:hmt:vaimg.VA282RN-0452@0.3823,0.2162,0.016,0.0131",
urn:cite:op:282r.17,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@η,"urn:cite:hmt:vaimg.VA282RN-0452@0.3951,0.2106,0.013,0.0123",
urn:cite:op:282r.18,urn:cts:greekLit:tlg0012.tlg001.msA:21.605@σ[2],"urn:cite:hmt:vaimg.VA282RN-0452@0.41,0.2175,0.0091,0.0098",
