Observation,TextUrn,Image,Comments
urn:cite:op:280r.01,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@η,"urn:cite:hmt:vaimg.VA280RN-0450@0.1993,0.2012,0.017,0.0145",
urn:cite:op:280r.02,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@μ,"urn:cite:hmt:vaimg.VA280RN-0450@0.2176,0.2046,0.017,0.0145",
urn:cite:op:280r.03,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@ε,"urn:cite:hmt:vaimg.VA280RN-0450@0.2332,0.2031,0.0121,0.0145",
urn:cite:op:280r.04,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@ν,"urn:cite:hmt:vaimg.VA280RN-0450@0.243,0.2046,0.0102,0.0145",
urn:cite:op:280r.05,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@τ,"urn:cite:hmt:vaimg.VA280RN-0450@0.2515,0.2041,0.0102,0.0145",
urn:cite:op:280r.06,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@ο,"urn:cite:hmt:vaimg.VA280RN-0450@0.2602,0.2055,0.0068,0.0096",
urn:cite:op:280r.07,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@ξ,"urn:cite:hmt:vaimg.VA280RN-0450@0.2685,0.205,0.0166,0.0166",
urn:cite:op:280r.08,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@α,"urn:cite:hmt:vaimg.VA280RN-0450@0.283,0.2034,0.0175,0.0107",
urn:cite:op:280r.09,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@λ,"urn:cite:hmt:vaimg.VA280RN-0450@0.3015,0.2036,0.0175,0.0107",
urn:cite:op:280r.10,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@α[2],"urn:cite:hmt:vaimg.VA280RN-0450@0.3177,0.2041,0.0155,0.0107",
urn:cite:op:280r.11,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@β,"urn:cite:hmt:vaimg.VA280RN-0450@0.3305,0.2042,0.0141,0.0107",
urn:cite:op:280r.12,urn:cts:greekLit:tlg0012.tlg001.msA:21.504@ο[2],"urn:cite:hmt:vaimg.VA280RN-0450@0.3424,0.2042,0.0085,0.0107",
