Observation,TextUrn,Image,Comments
urn:cite:op:280vS.15,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[3],"urn:cite:hmt:vaimg.VA280VN-0782@0.3608,0.1121,0.0095,0.0079",
urn:cite:op:280vS.16,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ι[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.3704,0.1157,0.0034,0.0045",
urn:cite:op:280vS.17,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@υ[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.3871,0.1161,0.0092,0.0066",
urn:cite:op:280vS.18,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@τ[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.3957,0.1169,0.0086,0.0047",
urn:cite:op:280vS.19,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[4],"urn:cite:hmt:vaimg.VA280VN-0782@0.4098,0.1178,0.0053,0.0031",
urn:cite:op:280vS.20,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ρ,"urn:cite:hmt:vaimg.VA280VN-0782@0.4145,0.1179,0.0063,0.005",
urn:cite:op:280vS.21,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ι[3],"urn:cite:hmt:vaimg.VA280VN-0782@0.4208,0.1181,0.0034,0.0042",
urn:cite:op:280vS.22,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@στ,"urn:cite:hmt:vaimg.VA280VN-0782@0.4272,0.117,0.0075,0.0053",στ ligature
urn:cite:op:280vS.23,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[5],"urn:cite:hmt:vaimg.VA280VN-0782@0.4357,0.1169,0.0056,0.0026",
urn:cite:op:280vS.24,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ρ[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.4411,0.116,0.0056,0.0051",
urn:cite:op:280vS.25,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@χ,"urn:cite:hmt:vaimg.VA280VN-0782@0.4462,0.1166,0.009,0.006",
urn:cite:op:280vS.26,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ε[4],"urn:cite:hmt:vaimg.VA280VN-0782@0.4602,0.1119,0.0076,0.0093",
urn:cite:op:280vS.27,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@π[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.4642,0.117,0.0097,0.0032",
urn:cite:op:280vS.28,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[6],"urn:cite:hmt:vaimg.VA280VN-0782@0.4738,0.1167,0.0048,0.0027",
urn:cite:op:280vS.29,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ν[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.4777,0.1165,0.0053,0.0031",
urn:cite:op:280vS.30,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@θ[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.4892,0.113,0.0057,0.0075",
urn:cite:op:280vS.31,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ε[5],"urn:cite:hmt:vaimg.VA280VN-0782@0.497,0.1126,0.0072,0.0057",
urn:cite:op:280vS.32,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@μ[2],"urn:cite:hmt:vaimg.VA280VN-0782@0.504,0.114,0.0063,0.0059",
urn:cite:op:280vS.33,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ε[6],"urn:cite:hmt:vaimg.VA280VN-0782@0.5104,0.1084,0.0084,0.0097",
urn:cite:op:280vS.34,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ν[3],"urn:cite:hmt:vaimg.VA280VN-0782@0.5165,0.1146,0.0059,0.0037",
urn:cite:op:280vS.35,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[7],"urn:cite:hmt:vaimg.VA280VN-0782@0.523,0.1148,0.0045,0.0028",
urn:cite:op:280vS.36,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ι[4],"urn:cite:hmt:vaimg.VA280VN-0782@0.5272,0.1146,0.0029,0.005",
urn:cite:op:280vS.37,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@δ,"urn:cite:hmt:vaimg.VA280VN-0782@0.5338,0.1074,0.0079,0.0116",
urn:cite:op:280vS.38,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@ι[5],"urn:cite:hmt:vaimg.VA280VN-0782@0.5414,0.1153,0.0032,0.0045",
urn:cite:op:280vS.39,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@α[8],"urn:cite:hmt:vaimg.VA280VN-0782@0.5467,0.1156,0.0065,0.0043",
urn:cite:op:280vS.40,urn:cts:greekLit:tlg5026.msA:hmt:21.280v1@τ[3],"urn:cite:hmt:vaimg.VA280VN-0782@0.5534,0.1162,0.0076,0.0042",
