Observation,TextUrn,Image,Comments
urn:cite:op:277rS.01,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ω,"urn:cite:hmt:vaimg.VA277RN-0447@0.6635,0.4147,0.0135,0.0073",
urn:cite:op:277rS.02,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@σ,"urn:cite:hmt:vaimg.VA277RN-0447@0.6776,0.4148,0.0094,0.0073",
urn:cite:op:277rS.03,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@δ,"urn:cite:hmt:vaimg.VA277RN-0447@0.6873,0.4141,0.0094,0.0073",
urn:cite:op:277rS.04,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ε,"urn:cite:hmt:vaimg.VA277RN-0447@0.6972,0.4141,0.0065,0.0073",
urn:cite:op:277rS.05,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@λ,"urn:cite:hmt:vaimg.VA277RN-0447@0.7041,0.4139,0.0094,0.0073",
urn:cite:op:277rS.06,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ε[2],"urn:cite:hmt:vaimg.VA277RN-0447@0.7136,0.4137,0.0086,0.0073",
urn:cite:op:277rS.07,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@β,"urn:cite:hmt:vaimg.VA277RN-0447@0.723,0.4095,0.0086,0.0144",
urn:cite:op:277rS.08,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@η,"urn:cite:hmt:vaimg.VA277RN-0447@0.733,0.4141,0.0055,0.0048",
urn:cite:op:277rS.09,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@σ[2],"urn:cite:hmt:vaimg.VA277RN-0447@0.7398,0.4136,0.0055,0.0048",
urn:cite:op:277rS.10,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ζ,"urn:cite:hmt:vaimg.VA277RN-0447@0.7472,0.4117,0.0133,0.0123",
urn:cite:op:277rS.11,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ε[3],"urn:cite:hmt:vaimg.VA277RN-0447@0.7605,0.4121,0.0057,0.0081",
urn:cite:op:277rS.12,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ι,"urn:cite:hmt:vaimg.VA277RN-0447@0.7659,0.4124,0.0057,0.0073",
urn:cite:op:277rS.13,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@οτι,"urn:cite:hmt:vaimg.VA277RN-0447@0.7782,0.4086,0.0158,0.0106", conventional abbreviation for ὄτι 
urn:cite:op:277rS.14,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ο,"urn:cite:hmt:vaimg.VA277RN-0447@0.7915,0.413,0.0061,0.0055",
urn:cite:op:277rS.15,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ι[2],"urn:cite:hmt:vaimg.VA277RN-0447@0.7965,0.413,0.0055,0.0055",
urn:cite:op:277rS.16,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@δ[2],"urn:cite:hmt:vaimg.VA277RN-0447@0.6628,0.4245,0.0141,0.0098",
urn:cite:op:277rS.17,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ε[4],"urn:cite:hmt:vaimg.VA277RN-0447@0.6759,0.4247,0.0074,0.0098",
urn:cite:op:277rS.18,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ν,"urn:cite:hmt:vaimg.VA277RN-0447@0.6831,0.425,0.0074,0.0098",
urn:cite:op:277rS.19,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ε[5],"urn:cite:hmt:vaimg.VA277RN-0447@0.6914,0.4259,0.0074,0.0076",
urn:cite:op:277rS.20,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@ψ,"urn:cite:hmt:vaimg.VA277RN-0447@0.6998,0.4227,0.0074,0.0104",
urn:cite:op:277rS.21,urn:cts:greekLit:tlg5026.msA:hmt:21.277r1@η[2],"urn:cite:hmt:vaimg.VA277RN-0447@0.7065,0.4257,0.0074,0.0074",
